train_loss,val_loss,val_macro_f1
1.1651760969492955,0.7980299893862162,0.6948356900438739
0.8114608595181247,0.714346675383739,0.7238018824084786
0.6904757918459591,0.6867894172668457,0.7315576918061084
0.5956124510127658,0.6802435643015764,0.7458608301098147
0.49860001460752024,0.6781558969846139,0.7378360932464154
0.3958403775636059,0.7186564769882422,0.7495412141275825
0.3137544746771646,0.7892581719618578,0.7467078532682263
0.24894547990372448,0.8260202787625484,0.7443594694275575
0.2095622472838525,0.8796397887743437,0.7450593738953685
0.1699496874906563,0.9750857851444147,0.740651957305515
0.14414301739196392,0.9936857109650588,0.7419056633849772
0.12930167855271127,1.0159465417265892,0.7443297353363891
0.11074104141216524,1.0598690281311671,0.7372520388740846
0.10062628770534399,1.1149555797760302,0.7417419584291772
0.09068066141314345,1.1421980057007228,0.737248938955264
0.08197323898745912,1.1794184984304965,0.7405666078256012
0.07021289811619848,1.2393861070418588,0.7375043197669445
0.06914371073726028,1.2211401438865905,0.7409373471997849
0.06139729715507253,1.2381242763155547,0.7389419507653266
0.0561323941118595,1.2797614001310789,0.7383454772809017
0.05686330619685,1.2573068561844336,0.7402530509652008
