train_loss,val_loss,val_macro_f1
0.6094719540561948,0.3838097377851301,0.7207813657042219
0.370467138171196,0.353071465632137,0.7307776899276444
0.283931254199573,0.3381994677023316,0.7601286660394682
0.21054995880382402,0.3498288209036905,0.7557028194620212
0.15202100432983467,0.3901443262109343,0.7467505056843067
0.11879687221135411,0.3992111204306082,0.7607486310739626
0.0928997584448329,0.4452029673040521,0.7422118244633251
0.07937146496347018,0.4542700518350288,0.7496646129540598
0.0630803660447044,0.4541975551817034,0.7381068880978836
0.0574471435988588,0.47132709290718244,0.7415491010608422
0.05309711746552161,0.5238410411117485,0.7357912174861625
0.04460382232030055,0.536262199848092,0.7373108433213211
0.03150332977223609,0.5133127005656763,0.745841577308854
0.02579697445520599,0.5278639000488863,0.7453298604280199
0.0239635788754427,0.5257842243668072,0.7450279582358925
0.023259181005980022,0.5452841867227107,0.7539957118087354
