train_loss,val_loss,val_macro_f1
1.032567559140507,0.7697457417081564,0.7071177679050458
0.7221856521380284,0.6946166891318101,0.7414495457613977
0.5829066627666086,0.687961609623371,0.7510092747379691
0.4604539788857217,0.7418002008627622,0.7498994655921136
0.3495390973602132,0.7789793062668581,0.7437795462480546
0.2617123164571726,0.896325790652862,0.7325936086767049
0.21336691980286093,0.913734762943708,0.7388473977539741
0.16734444697035578,0.9461528299328609,0.7424183809696814
0.14622098125354566,1.0019621867399948,0.7444106875092241
0.12927409637824736,1.0470722350554589,0.736450198025789
0.11592478476761622,1.0921715177786655,0.728085531113041
0.09445898026733116,1.1287783173032295,0.7360896236848632
0.0934690221339694,1.1616515145852016,0.7320271893025727
0.08544328348719513,1.1392715915082356,0.7325808634987021
0.08577481418690024,1.216862154389039,0.7275746560669651
0.0783806754614928,1.339625365860187,0.7241688981307371
0.07123262062354568,1.2342615723609924,0.7295837098490537
0.06554055539980905,1.2205022105421774,0.7326421003396305
