train_loss,val_loss,val_macro_f1
0.6096541941165924,0.38527154747624787,0.7169028906142023
0.3780951061589377,0.34996330893921607,0.745871988788383
0.28562014255353385,0.3342121080780516,0.7497014861764247
0.2131324872161661,0.35626329348555635,0.7473827507515182
0.15769404279972826,0.37443836086562704,0.7552600409353214
0.11776993732580117,0.42056977992155115,0.7449400927972273
0.0917417952226741,0.4222657677470421,0.7441831166275563
0.08007353252890918,0.4456927743645347,0.7453008181009054
0.06856573079739298,0.47626778622138866,0.7501097724908985
0.05867181297045733,0.48711910995901847,0.7479296386035503
0.05338185601202505,0.4895416172031237,0.7483996852145007
0.03647723054360332,0.4850744422411128,0.7549590860399863
0.02595763473492116,0.5186736003628799,0.7523115324924485
0.02673547738371417,0.4978516527584621,0.7438854671376451
0.025512826868199875,0.5031550454203876,0.749113254867556
