train_loss,val_loss,val_macro_f1
1.0372753813288205,0.7500233942881609,0.7152414797448232
0.6898935896878378,0.6679933140675227,0.7463985758039728
0.5254855344411953,0.6852391518843479,0.7464701485612066
0.36112153809757036,0.7530572236730502,0.7492834527071464
0.2463128651446809,0.8213722546895345,0.7428744684812684
0.18197684577285553,0.8875946847674174,0.7459032556150018
0.13475197550881376,0.9766524167397084,0.7311232225446964
0.11533136904218107,0.983890957175157,0.7427327158371707
0.09958597456205608,1.0421666041780742,0.7366494045369197
0.09132827817765245,1.0328060663281342,0.7424940865901544
0.07678659072003367,1.1035805969666213,0.7399465047357685
0.06676673690700463,1.1260487040648093,0.739557835957259
0.06598090581538438,1.1598251714920387,0.7459446292899091
0.0555116247668848,1.1953417721849222,0.7398138592306247
0.05459522706163798,1.1726952940989763,0.7444823893559648
0.05447667667480332,1.2139762885701388,0.7358186176756802
0.05388632891783467,1.2157826147400417,0.7323412567468313
0.045759672332620294,1.283711102203681,0.743575888445665
0.04816054490912325,1.2661688851240354,0.7396064228307004
