train_loss,val_loss,val_macro_f1
1.0388269678792488,0.7379680377550614,0.7210811487558169
0.71798116294308,0.6899856174985568,0.7380197183989206
0.5792567853870919,0.6833751410245895,0.7488010134930254
0.4622872839933189,0.722409449173854,0.7485232917445424
0.3536033362849283,0.7781019720511558,0.7462977118400238
0.26967716042268397,0.8167220394389751,0.7407736046350726
0.20992762345226917,0.8948921349950326,0.7418942629878778
0.17455289890668846,0.9555413654217353,0.739346219963561
0.14878983208478685,0.967450362100051,0.7439556748609157
0.12692479395898953,1.0077281709282826,0.7349976277355813
0.11450381460479894,1.0377698585773125,0.7416960737817133
0.10024150258174362,1.0915855086002595,0.7360400660870042
0.09750093289520496,1.1082121278804082,0.7380909414065955
0.09017982585942205,1.1404099113475055,0.7308122166955707
0.08004124302077072,1.1727106819932278,0.7348873372029497
0.07880262336915163,1.2199643108707208,0.7235649033325733
0.06949112972257789,1.2039479272869917,0.7379384326486884
0.06862358353863851,1.2780573953420689,0.7312296693596028
