train_loss,val_loss,val_macro_f1
0.6058858625377928,0.4112781635960754,0.7072328210752914
0.37051056354386463,0.36610241587824965,0.7368627968038212
0.28039013363633836,0.3734127010541911,0.7379644514520332
0.2062907357301031,0.3854054113735958,0.7442706871917582
0.1575133410628353,0.40613127834334667,0.7349599085530603
0.11651843861809799,0.42837877153437964,0.7507138933905964
0.09250208495344435,0.4326148045306303,0.7453508208954032
0.077685883993549,0.46550600943440684,0.7463591080928015
0.06288254274161799,0.5042907374777964,0.7400691504476926
0.06323959668885384,0.5162812771693784,0.7350245656315215
0.05138691169396043,0.5343034423279519,0.7426363328233532
0.05051349440922162,0.5214588430196959,0.7422145540905887
0.03154887975433043,0.5231587824278644,0.7485577135244934
0.02750539061194286,0.5087390242866716,0.7440386515120043
0.021874212440435907,0.5391784480639866,0.7405756086253167
0.02189875482343736,0.546319334900805,0.7395804800123947
