train_loss,val_loss,val_macro_f1
0.607675555569785,0.399854694170003,0.7142205575413318
0.3672166371515819,0.3575580760988654,0.7422667868428654
0.28345103165933067,0.36842257335629996,0.7471548552091165
0.2079792495029313,0.38042407200614714,0.7449257432915377
0.15540542951864855,0.394220836840722,0.7383096958931408
0.11850272851224457,0.4268545016494332,0.7402625050828633
0.09238484751752445,0.4649739585322689,0.7456337092839225
0.0743671821244061,0.46677464068088,0.7501612334726289
0.06284968552472336,0.4905384891210314,0.7457839545993966
0.05726287927052805,0.5013244995486219,0.738399052184699
0.0520904945884166,0.5073204870164698,0.7399071823453152
0.046744945296352466,0.5429702539624152,0.7441974964258333
0.0430939401620999,0.5377050201807704,0.7457805134614397
0.039375605717168326,0.5403214858806863,0.7293969939898548
0.025778306793221937,0.5407104649181876,0.7457015692373237
0.021013450287448776,0.5499662335733978,0.7471504398760603
0.02037267298128323,0.558437813244456,0.7359763253217508
0.01987488070981843,0.5556893756955253,0.740256947177075
