train_loss,val_loss,val_macro_f1
0.6051115287201745,0.41810492456567533,0.7132872645569838
0.3694481548156057,0.37653109685955,0.7320555868966679
0.283050303544317,0.363741649732906,0.7437771422183805
0.2125158828326634,0.3744709603868577,0.7464203818720282
0.15769649059006147,0.3990345282518134,0.7395254791533757
0.11456939834782055,0.4364752235385228,0.747209608130725
0.09379225432447025,0.47763719335578536,0.736388964675172
0.07859766409865447,0.46368743182749167,0.74293350765712
0.0683673223352858,0.4760252098666922,0.7404952208443927
0.057586607416825634,0.5279482234345407,0.7297058815130435
0.05153560709341296,0.5222097681265097,0.7325116958245809
0.04676211915644152,0.5402220025544568,0.7414964798989931
0.030992648862501873,0.5293269422789085,0.746725300526113
0.025049399985665723,0.530109484908076,0.7508273867199782
0.023620830643955353,0.5577283672731825,0.750327049769761
0.022159038003035154,0.5382796760306371,0.7455937255310494
0.02149364346603397,0.5549338560703457,0.7525437374658132
0.020110242743943154,0.5750508767585936,0.7466525778363118
0.017272046207915993,0.5836330865870933,0.7457254113246083
0.019283436823935646,0.5823091263502684,0.7411307381434182
0.015775262303276187,0.58565965511513,0.7395994608715454
0.01675956491767595,0.5970690026974343,0.7410204070706481
0.015500969280771512,0.5988384466760849,0.7457537666469997
0.012100436539576289,0.5922664957244558,0.7439566925684007
0.010671717293997062,0.6147019345900139,0.7512619576916056
0.010705846401550973,0.5896828646453249,0.7484594469050845
0.008314481069292274,0.6167212575579024,0.7517688195049497
