train_loss,val_loss,val_macro_f1
1.0017227303981782,0.5649865172347244,0.6242784215390322
0.6182861420767648,0.46887427788912034,0.6658569470447835
0.5253144330297198,0.4194206068558352,0.6968186535946301
0.4815093056133815,0.3912096463752036,0.7100466392822762
0.4426179543052401,0.37625683623613143,0.724439848302699
0.4055178519998278,0.36168973489987605,0.7279731174437643
0.3795745140995298,0.350782178722474,0.7409713402005758
0.3538932442835399,0.34142779543691754,0.7417127534199919
0.3308931922997747,0.33205290724124226,0.750204470349751
0.30863509659256255,0.3345828603725044,0.7532639817900266
0.2879684704797609,0.3341075966172681,0.7556937540119573
0.26275333406669754,0.32933572086752677,0.7523467073862449
0.24765018315400397,0.3306623569936777,0.7539161654087714
0.22973153848733222,0.33367418710674557,0.7561989971835041
0.21290992781945636,0.33631744034284233,0.7560571315006648
0.1940771150163242,0.33934524423461787,0.7588436890340644
0.18274942103879793,0.33981952417109695,0.7495950940098659
0.1635985602268151,0.3480487601945595,0.7556045542790035
0.1495854096370084,0.3610790625062524,0.7569535882647342
0.14094040274407182,0.36116996818051045,0.7564944887815075
0.12595317588214364,0.3697631779525961,0.7556700504980398
0.12086697833346469,0.38331799057065225,0.7558283163190849
0.1099412622015391,0.38675212267102027,0.7567207412939743
0.10825501449938331,0.38976797260039925,0.7568499790478875
0.09836412796378136,0.39642866583046865,0.7554726633956256
0.09700579932225602,0.40034217383636506,0.7505654711481702
