train_loss,val_loss,val_macro_f1
1.1646743049045454,0.8093098173538844,0.6843236314744682
0.8085018805872198,0.7258377973849957,0.717521334351424
0.6827987188468555,0.7005549564575537,0.7335007324849404
0.5809892708852236,0.6949121819092677,0.7375451934715344
0.48576343877379874,0.7071514106331728,0.7453699111723829
0.39798253554381563,0.7428993553305283,0.738016904783329
0.31424239936708487,0.7892030209111862,0.7432968281989512
0.2566111150382034,0.8568022072362976,0.7335803749738907
0.20544816216018175,0.9044407978653908,0.7367452788513611
0.1764068046972577,0.9778096505082571,0.7296318448848054
0.14797222719391315,1.0114829139449657,0.7354175730624025
0.13094754802460534,1.066987155033992,0.7373975055351805
0.11142278370054817,1.0885074326410316,0.7302887255966908
0.10780952607400016,1.0673687598071038,0.7345822223457499
0.09115300356119554,1.1194136074338203,0.7340578154923145
0.08258887397180428,1.1646757497523839,0.7250733672896001
0.07371807505887189,1.1887054429986539,0.7353206120604867
0.07545217894889165,1.1800174990525611,0.7378277749989605
0.06678702294315357,1.2003429333559978,0.7357577833125334
0.06075912678885396,1.1768186169366042,0.7381373920849073
